번호,도서명,저자,출판사,발행년도,ISBN,세트 ISBN,부가기호,권,주제분류번호,도서권수,대출건수,등록일자,
"238603","이제 자장 자장~","마츠타니 미요코","은하수미디어","2002","9788975333934","","","","833.8","1","5","2006-01-15",
"238604","(이야~,)공룡!!","김민정","학은미디어","2004","9788981402082","","","","457.279","1","0","2006-01-15",
"238605","(이야~,)공룡!!","김민정","학은미디어","2004","9788981402082","","","","457.279","1","23","2006-01-15",
"238606","이상한 화요일","위즈너, 데이비드","비룡소","2005","9788949110844","","","","843","1","22","2006-01-15",
"238607","이상한 화요일","위즈너, 데이비드","비룡소","2005","9788949110844","","","","843","1","24","2006-01-15",
"238608","이상한 집","최승호","비룡소","2004","9788949140599","","","","813.8","1","0","2006-01-15",
"238609","이상한 집","최승호","비룡소","2004","9788949140599","","","","813.8","1","5","2006-01-15",
"238610","이사 가는 날","김세온","비룡소","2005","9788949100388","","","","813.8","1","17","2006-01-15",
"238611","이사 가는 날","김세온","비룡소","2005","9788949100388","","","","813.8","1","0","2006-01-15",
"238612","이런 동생은 싫어!","뮈라이유, 로리","비룡소","2005","9788949160573","","","19","808.9","1","15","2006-01-15",
"238613","이 다음에 커서 나는","구딩스, 레니","보림","2002","9788943302177","","","","843","1","6","2006-01-15",
"238614","이글라우로 간 악어","야노쉬","시공주니어","2003","9788972594246","","","","853","1","1","2006-01-15",
"238615","이글라우로 간 악어","야노쉬","시공주니어","2003","9788972594246","","","","853","1","16","2006-01-15",
"238616","이게 뭐지?","정태선","중앙m&b","2003","9788983758347","","","21","375.1","1","0","2006-01-15",
"238617","이가 빠지면 지붕 위로 던져요: 세계 어린이들의 이야기","빌러, 셀비","북뱅크","2004","9788989863021","","","","388.3","1","0","2006-01-15",
"238618","이가 빠지면 지붕 위로 던져요 :세계 어린이들의 이야기","빌러, 셀비","북뱅크","2004","9788989863021","","","","388.3","1","15","2006-01-15",
"238619","이가 빠지면 요정이 온대요","듀란트, 알랜","베텔스만코리아","2004","9788988879948","","","","843","1","0","2006-01-15",
"238620","우리집 진돗개 쎈","노영주","시공사","2005","9788952723529","","","","813.8","1","0","2006-01-15",
"238621","우리집 진돗개 쎈","노영주","시공사","2005","9788952723529","","","","813.8","1","11","2006-01-15",
"238622","우리엄마, 너 가져!","슈미트, 프리델","작가정신","2005","9788972888116","","","","853","1","0","2006-01-15",
"238623","(우리아이 어릴적부터)책 읽는 습관을 길러 주는 동화","이규희","효리원","2005","9788983394835","","","","813.8","1","0","2006-01-15",
"238624","(우리아이 어릴적부터)책 읽는 습관을 길러 주는 동화","이규희","효리원","2005","9788983394835","","","","813.8","1","0","2006-01-15",
"238625","우리 선생님이 최고야","헹크스, 케빈","비룡소","2004","9788949140049","","","","843","2","58","2006-01-15",
"238626","우린 모두 아기였어요!","스즈키 마모루","베틀북","2004","9788984883062","","","","375.1","1","0","2006-01-15",
"238627","와! 신나는 세계여행","라이델, 마를렌","중앙출판사","2004","9788945118653","","","","843","1","0","2006-01-15",
"238628","올리비아... 잃어버린 인형","포크너, 이언","JDM중앙출판사","2003","9788945119452","","","","843","1","34","2006-01-15",
"238629","올리비아... 잃어버린 인형","포크너, 이언","JDM중앙출판사","2003","9788945119452","","","","843","1","39","2006-01-15",
"238630","온 세상에 비가 내려요","셰이퍼, 로라","대한교과서","2002","9788937811975","","","","843","1","0","2006-01-15",
"238631","온 세상에 비가 내려요","셰이퍼, 로라","대한교과서","2002","9788937811975","","","","843","1","10","2006-01-15",
"238632","오줌싸개 두더지 형제들","가도노 에이코","지경사","2001","9788931905670","","","","833.8","1","0","2006-01-15",
"238633","오소리네 집 꽃밭","권정생","길벗어린이","2005","9788986621334","","","","813.8","1","0","2006-01-15",
"238634","오소리네 집 꽃밭","권정생","길벗어린이","2005","9788986621334","","","","813.8","1","69","2006-01-15",
"238635","치마를 입어야지, 아멜리아 블루머!","코리, 섀너","대한교과서","2005","9788937813481","","","","843","1","3","2006-01-15",
"238636","치마를 입어야지, 아멜리아 블루머!","코리, 섀너","대한교과서","2005","9788937813481","","","","843","1","24","2006-01-15",
"238637","초록이는 야채를 싫어해","마키 후미에","진선출판사","2001","9788972212935","","","","833.8","1","0","2006-01-15",
"238638","우체부 아저씨와 비밀 편지","앨버그, 앨런","미래M&B","2003","9788983942142","","","","843","1","7","2006-01-15",
"238639","우체부 아저씨와 비밀 편지","앨버그, 앨런","미래M&B","2003","9788983942142","","","","843","1","0","2006-01-15",
"238640","우체부 곰","워딩턴, 피브","비룡소","2002","9788949180823","","","","375.1","1","11","2006-01-15",
"238641","우체부 곰","워딩턴, 피브","비룡소","2002","9788949180823","","","","375.1","1","0","2006-01-15",
"238642","우주비행사와 토끼","안순혜","마루벌","2002","9788985675918","","","","813.8","1","5","2006-01-15",
"238643","우주비행사와 토끼","안순혜","마루벌","2002","9788985675918","","","","813.8","1","0","2006-01-15",
"238644","우산","야시마 타로","미래M&B","2004","9788983941602","","","","833.8","1","16","2006-01-15",
"238645","우리집에서 숨바꼭질 할래?","차보금","두산동아","2002","9788900104813","","","","375.1","1","16","2006-01-15",
"238646","우리 아이 생각이 자라는 동화","김현애","신인류","2004","9788988576243","","","","813.8","1","0","2006-01-15",
"238647","우리 아이 생각이 자라는 동화","김현애","신인류","2004","9788988576243","","","","813.8","1","16","2006-01-15",
"238648","우린 모두 아기였어요!","스즈키 마모루","베틀북","2004","9788984883062","","","","375.1","1","13","2006-01-15",
"238649","우리동네에 모두 있어요","차보금","두산동아","2001","9788900104837","","","","375.1","1","3","2006-01-15",
"238650","우리동네에 모두 있어요","차보금","두산동아","2001","9788900104837","","","","375.1","1","18","2006-01-15",
"238651","우리동네 비둘기","한정아","마루벌","2004","9788985675741","","","","813.8","1","0","2006-01-15",
"238652","우리동네 비둘기","한정아","마루벌","2004","9788985675741","","","","813.8","1","4","2006-01-15",
"238653","우리 같이 놀래?","매, 도미니크","문학동네","2002","9788982815904","","","","863","1","11","2006-01-15",
"238654","용기를 내, 무지개 물고기!","피스터, 마르쿠스","시공사","2004","9788952709851","","","","853","1","29","2006-01-15",
"238655","(용감한)아이린","스타이그, 윌리엄","웅진닷컴","2005","9788901031774","","","","843","1","26","2006-01-15",
"238656","(용감한)아이린","스타이그, 윌리엄","웅진닷컴","2005","9788901031774","","","","843","1","21","2006-01-15",
"238657","용감한 꼬마 쓰레기들","오스테르, 크리스티앙","문원","2005","9788986396379","","","","863","1","1","2006-01-15",
"238658","요정나라 시장구경","가드너, 샐리","봄봄출판사","2004","9788995462782","","","","843","1","12","2006-01-15",
"238659","요런 고얀 놈의 생쥐","로렌 차일드","국민서관","2005","9788911021413","","","","843","1","29","2006-01-15",
"238660","요런 고얀 놈의 생쥐","로렌 차일드","국민서관","2005","9788911021413","","","","843","1","35","2006-01-15",
"238661","이 세상에서 제일 먼곳","안도현","태동출판사","2004","9788984971257","","","","813.8","1","2","2006-01-15",
"238662","의성어 동화: 우리 아기 말 배우는 옹알옹알","우리기획. 편집부","계림닷컴","2005","9788981068554","","","","375.1","1","0","2006-01-15",
"238663","은지와 푹신이","하야시 아키코","한림출판사","2005","9788970941455","","","","833.8","1","0","2006-01-15",
"238664","으뜸 헤엄이","리오니, 레오","마루벌","2004","9788985675673","","","","843","1","93","2006-01-15",
"238665","초록이는 야채를 싫어해","마키 후미에","진선출판사","2001","9788972212935","","","","833.8","1","7","2006-01-15",
"238666","초록아줌마, 갈색아줌마, 보라아줌마","베스코브, 엘사","시공사","2005","9788952740991","","","","859.7","1","8","2006-01-15",
"238667","초록아줌마, 갈색아줌마, 보라아줌마","베스코브, 엘사","시공사","2005","9788952740991","","","","859.7","1","15","2006-01-15",
"238668","청소하는 암소 무","비스란데르, 토마스","사계절","2001","9788971965603","","","","859.7","1","22","2006-01-15",
"238669","천둥케이크","폴라코, 패트리샤","시공사","2005","9788952709516","","","","843","1","20","2006-01-15",
"238670","천둥케이크","폴라코, 패트리샤","시공사","2005","9788952709516","","","","843","1","29","2006-01-15",
"238671","책상 밑의 도깨비","타케다 미호","태동출판사","2001","9788984971165","","","","833.8","1","3","2006-01-15",
"238672","책상 밑의 도깨비","타케다 미호","태동출판사","2001","9788984971165","","","","833.8","1","4","2006-01-15",
"238673","책 읽기 좋아하는 할머니","윈치, 존","파랑새어린이","2005","9788970571669","","","","843","2","51","2006-01-15",
"238674","찾아보아요","티돌름, 안나 클라라","사계절","2004","9788971969892","","","","375.1","1","0","2006-01-15",
"238675","찾아보아요","티돌름, 안나 클라라","사계절","2004","9788971969892","","","","375.1","1","0","2006-01-15",
"238676","창문뱀","보브, 프랑스와즈","청솔출판사","2002","9788972231974","","","","863","1","0","2006-01-15",
"238677","창문뱀","보브, 프랑스와즈","청솔출판사","2002","9788972231974","","","","863","1","0","2006-01-15",
"238678","짖지 못하는 강아지","레베르트, 우르술라","중앙출판사","2004","9788945117700","","","","853","1","21","2006-01-15",
"238679","짖지 못하는 강아지","레베르트, 우르술라","중앙출판사","2004","9788945117700","","","","853","1","4","2006-01-15",
"238680","집 짓는 암소 무","비스란데르, 토마스","사계절","2003","9788971965894","","","","859.7","1","4","2006-01-15",
"238681","우리 몸의 구멍","허은미","돌베개어린이","2005","9788995066942","","","","511.1","4","89","2006-01-15",
"238682","(우리들의)사과나무","홀, 조우","크레용하우스","2001","9788955470260","","","","843","1","0","2006-01-15",
"238683","(우리들의)사과나무","홀, 조우","크레용하우스","2001","9788955470260","","","","843","1","8","2006-01-15",
"238684","우리는 친구","이재연","석천미디어","2003","9788990150110","","","","375.1","1","11","2006-01-15",
"238685","우리는 친구","이재연","석천미디어","2003","9788990150110","","","","375.1","1","0","2006-01-15",
"238686","우리나라가 보여요","햇살과나무꾼","대한교과서","2004","9788937813870","","","","911","1","0","2006-01-15",
"238687","우리끼리 놀아요","고모리 아쓰시","문원","2002","9788986396546","","","","833.8","1","1","2006-01-15",
"238688","우리끼리 놀아요","고모리 아쓰시","문원","2002","9788986396546","","","","833.8","1","2","2006-01-15",
"238689","북경 거지","고운기","창작과비평사","2003","9788936449063","","","6","813.5","1","40","2006-01-13",
"238690","흥보전","정종목","창비","2005","9788936449094","","","9","813.5","1","25","2006-01-13",
"238691","한문과 영어로 고전읽기: 동양과 서양을 비교한 <명심보감> 편","김봉곤","우석미디어","2004","9788936104542","","","","192.5","1","0","2006-01-13",
"238692","박씨부인전","김종광","창작과비평사","2005","9788936449049","","","4","813.5","1","0","2006-01-13",
"238693","가족앨범","다이네르트, 실비아","사계절출판사","2004","9788958280286","","","","334.225","1","12","2006-01-13",
"238694","한문과 영어로 고전읽기: 동양과 서양을 비교한 <명심보감> 편","김봉곤","우석미디어","2004","9788936104542","","","","192.5","1","4","2006-01-13",
"238695","신기한 왈라와 강에서 지조틀인들의 나라까지","플라스, 프랑수아","솔출판사","2004","9788981337186","","","","863","1","2","2006-01-13",
"238696","가족앨범","다이네르트, 실비아","사계절출판사","2004","9788958280286","","","","334.225","1","0","2006-01-13",
"238697","(그림 속에 비밀이 가득)장난기 많은 눈","로덴스타인, 줄리안","보림출판사","2003","9788943305277","","","","650","1","0","2006-01-13",
"238698","도깨비 손님","이혜숙","창비","2005","9788936449070","","","7","813.5","1","37","2006-01-13",
"238699","우리누나","오카 슈조","웅진닷컴","2005","9788901038964","","","","833","1","32","2006-01-13",
